sentiment,tweet_text
0.0,kurdischer aktivist abdullah s. in düsseldorf nach 129b zu 6 jahren haft verurteilt! weil seine aktivität als pkk-aktivität ausgelegt wird
1.0,USRTOK so dumm wie gutmenschen halt sind!
0.0,"USRTOK USRTOK USRTOK dieses verlogene unechte surfen auf dem von oben vorgegeben, vom volk mit gerechtfertigtem argwohn beäugten, #europawahn kotzt mich dermaßen ab. ging mir schon vor drei jahren so, als #merkel wie bescheuert damit begann"
1.0,der #islam gehört zu deutschland |lbr| heißt auch |lbr| der #terror gehört zu deutschland |lbr| danke fr #merkel für diese errungenschaft
0.0,"USRTOK wow, was für ein beweis! dass es bei statistiken ausreißer nach unten und oben gibt, ist ihnen aber schon bekannt? wenn bei allen alles gleich wäre, bräuchte man keine statistiken. abgesehen davon: warum ihre missgunst, dass diese familie nun wieder vereint ist?"
1.0,"USRTOK USRTOK USRTOK eine partei in der #afd-mitglieder ss-verbrecher verherrlichen (#magdeburg), #holocaust-leugner relativieren (#höcke über #havermann), oder lupenreinen #antisemitismus verbreiten (#gedeon ist weiter mitglied) kann keine partei für uns #juden sein. die #luegenafd ist abzulehnen!"
0.0,"die regierungen polens, ungarns usw. handeln im interesse d. bürger u. stemmen sich gegen d. zu scheitern verurteilte gleichmacherei der eu😜"
0.0,"USRTOK wie wäre es mit #hamburgpride? haben wir in den letzten jahren genutzt, passt auch dieses jahr wieder. :)"
1.0,USRTOK lauter linke ararchisten die sich hier zu wort melden!
1.0,"USRTOK USRTOK USRTOK wer das glaubt, mit respekt, der hat das gehirn einer stubenfliege."
0.0,"USRTOK USRTOK USRTOK da ich nun die USRTOK eine weile kenne, kann ich versichern: sie hetzt nie. ich weiß nicht, was sie da rauslesen. sie ist anderer meinung, das darf sie ich bin es auch. ist jetzt mal gut lieber herr USRTOK"
0.0,#altkatholisch|e #synode diskutiert über ethische kriterien bei frage der anlage-richtlinien für die gemeinden - #aksynode #aksynode16
0.0,"USRTOK hi, wir weisen nur auf die wahlürfsteine hin, wir haben sie nicht gemacht und auch nicht verschickt."
1.0,von wegen übertriebener polizeigewalt. die polizei muss in zukunft |lbr| viel härter vorgehen. aus maul hauen und dann verhaften.
0.0,"USRTOK hmmm. wenn ich es richtig sehe, bestreitet niemand das problem einer lücke bei gesicherter kapazität in den 20ern... cl"
0.0,im auto auf dem weg nach karlsruhe und das pressehandy klingelt in einer tour. läuft :-)
1.0,USRTOK USRTOK USRTOK 😂😂 |lbr| wie die spd ler bei erdogan und anderen terror türken
0.0,USRTOK USRTOK auf des deutschen steuerzahlers kosten!
0.0,"USRTOK USRTOK USRTOK genau wie fast alle türkei-gefangenen mit deutschen pass (sind für mich keine deutschen), sind türken und unterstehen türkischer justiz!"
0.0,USRTOK das fällt nicht unter die zuständigkeit der rauten-merkel!🤷‍♀️
1.0,USRTOK USRTOK würde ich als merkel vasall jetzt auch so sagen!!
0.0,"USRTOK USRTOK USRTOK USRTOK ach ja, böhmermann, sich wie immer primitiv in szene setzen wollen 🤢 etwas mehr niveau wäre gut 😜"
0.0,USRTOK USRTOK nicht mehr mein land. nicht mehr meine bundeswehr. nicht mein kanzler... usw.
1.0,"schlesien,pommern und ostpreußen sind deutsch und werden es immer sein"
0.0,"USRTOK USRTOK für mich alten ""ossi"" ist der ber ein gradmesser für das niveau von bundespolitik und -wirtschaft 😂😂😂"
0.0,USRTOK USRTOK USRTOK hilfe....bin ich froh das diese keine deutschen sind...!!
0.0,aber ihr dürft jetzt schonmal mit uns feiern! nach kurzem überfliegen haben wir gewonnen!!
0.0,USRTOK ich war zu zeiten des kalten krieges 1979 bei der bw. damals war es noch eine armee. heute lacht die welt über den verein. leider!!
0.0,USRTOK die bilder der indentifizierbaren chaoten sollten auf einer fahndungs-plattform im internet veröffentlicht werden!
1.0,"wenn der deutsche bürger sich erstmal wieder seines wertes bewußt wird, dann werden ein paar säue durchs ländle getrieben und zwar linksrum!"
0.0,USRTOK sollte im bundestag gezeigt werden dann werden vielleicht einige außer merkel wach bei merkel ist hopfen und malz verloren.
0.0,heute vor 100 jahren konnte #finnland seine unabhängigkeit erklären - und zwar erst dank der russischen revolution. #onnittelut!
1.0,"sippenhaftung. alles, was mit islamismus zu tun hat -- aus europa |lbr| davonjagen---.sofort. wie damals die türken im 17. jh. vor wien."
0.0,herzlichen dank an alle paketboten. gerade der letzte karton eingetroffen. |lbr| frohe weihnachten 🎅
0.0,übrigens auch neben #ehefueralle eine sehr passende botschaft zum #csdberlin. allen teilnehmerinnen und teilnehmern heute viel spaß. #csd
0.0,USRTOK USRTOK USRTOK so erging es mir damals mit der cdu....zu meiner entschuldigung: nach schröder hätte ich alles gewählt..!!
0.0,"USRTOK wir suchen jemanden, der uns einen csd-bericht für unser csd-diary schreibt. (oder auch bilder) hat jemand von euch interesse?"
0.0,"USRTOK würde gern ""gefällt mir"" klicken, aber keine urlaubstage haben, gefällt mir gar nicht ;-)"
0.0,"bleibe skeptisch mit blick auf mögliche große koalition.will, dass wir harte verhandlungen führen+spd mitglieder über endergebnis entscheiden.aber andere politische konstellationen sind gegen fast alle verbesserungen,die wir schon jetzt für arbeitnehmer+familien erreicht haben."
0.0,"USRTOK USRTOK kompliment, dass sie für mehr e-mobility arbeiten! ich werbe seit 5 jahren dafür. brauchen e-cars für städte!"
0.0,"klar ist: wer als flüchtling nur vorübergehend in deutschland bleibt, kann nicht seine familie nachholen."
1.0,#yücel von mir aus kann er in der türkei die todesstrafe bekommen was redet wallraff für ein scheiß? |lbr| yücel einer der größten deutschhasser. |lbr| #lanz
0.0,"USRTOK je öfter er im tv erscheint umso größer wird sein pflaster ,da baut die #cdu ein märtyrerer auf.🤕"
1.0,"raus mit diesen irren aus dem bundestag, sollen ihre konfettischwulenparaden woanders feiern, am besten in türkei bei özdingens !"
1.0,"die bevölkerung europas wird ""weggezüchtet"" werden, wie einst die neandertaler und hirnlose ""prolle"" merken`s nicht einmal 😂😂😂"
0.0,USRTOK USRTOK wo bleibt die hetze gegen marcon?
1.0,USRTOK du meinst zwitter und zwitter ist kein geschlecht sondern eine behinderung die man von geburt aus leider hat
0.0,"USRTOK frau reschke, vielfalt ist keine einbahnstraße, deshalb würde ihnen mehr objektivität gut zu gesicht stehen. 😜"
0.0,USRTOK vllt mach ich mir ein.vid me account aber aufs geld verzicht ich will ja kein jutuber werden sondern nur für meine community videos produzieren
0.0,"USRTOK USRTOK USRTOK nein, so sieht es nicht das gesetz. es gibt das strafrecht und das asylrecht. straftäter sollten hier vor gericht."
1.0,USRTOK es gibt bei uns keine pressefreiheit mehr. wir sind eine bananenrepublik wie simbabwe!
0.0,"USRTOK USRTOK USRTOK USRTOK ähm, lass mich in diesem zusammenhang mal jesus zitieren: ""was zeigst du auf den splitter in deines bruders auge, und siehst den balken in deinem eigenen auge nicht!?"""
1.0,USRTOK USRTOK warum kehren denn die schieße türken nicht ins ihr land zurück?
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK bei dem ist das reine zeitverschwendung!!
1.0,USRTOK man sollte diese drecksbande für vogelfrei erklären und zum abschuss freigegeben!!!!
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK steht da irgendwo das ich irgendwas befürworte, ich habe wie von euch gewünscht lediglich die derzeitige situation der brd geschildert"
0.0,USRTOK man kann doch nicht gegen eine entscheidung der mitglieder sein. das ist #spderneuern
1.0,ich bin nach 1945 geboren folgedessen geht mir alles am arsch vorbei was vor dieser zeit geschehen ist. ich fühle mich nicht schuldig und werde es auch niemals tun. auch werde ich mir niemals eine mitschuld einreden lassen nur weil ich deutscher bin.
1.0,illegal eingereiste invasoren müssen sofort abgeschoben werden. und |lbr| die klagen gegen abschiebung sind lukrative geschäfte für anwälte.
0.0,USRTOK USRTOK macht pizza mit schweinefleisch drauf....selektiert sich von alleine...!
0.0,USRTOK eine zeile aus dem templer codex. lieber sterben als ohne ehre leben.
1.0,USRTOK mal sehen...wenn ich jetzt schreiben würde mann soll flüchtlinge würgen dann werde ich bestimmt gesperrt..?
1.0,"USRTOK USRTOK der herr hat ihn rechtzeitig zu sich gerufen, sonst wäre er abgedreht was zur zeit im buntland passiert."
1.0,"USRTOK USRTOK im europäischen parlament sitzen eh nur gescheiterte landespolitiker,die kommen dann aus langeweile auf so 🐖dumme ideen!"
1.0,"altmaier kann jetzt auch noch finanzminister 😂😂😂 der kennt doch nur 1+1=merkel, 7x7=merkel usw. eben ohne rückgrat, wie ein wasserbett 😂😂😂"
0.0,"das requiem für den verstorbenen odilo lechner osb feiert kardinal marx am donnerstag, 9. november, um 14 uhr im münchner liebfrauendom."
0.0,"tragt zu den kranken ein licht, |lbr| sagt allen: fürchtet euch nicht! |lbr| gott hat euch lieb, groß und klein |lbr| seht auf des lichtes schein."
1.0,USRTOK also ich finde diese dicke frau gut...sowas braucht die spd denn mit ihrer hilfe schaffen wir endlich die unter 15% hürde... |lbr| 😃😃
1.0,"USRTOK USRTOK willkommen in 1933, die geschichte wiederholt sich und wieder werden tausende der führerin zujubeln! am ende war es dann keiner!!!"
0.0,USRTOK USRTOK nur der walensee ist schöner😀
1.0,USRTOK düsseldorf ist nicht die einzige dumme stadt...und mit dem messerstecher habe ich mehr mitleid als mit dem möchtegernbürgermeister...!!
0.0,"USRTOK immer, immer, immer vergesse ich beim asiaten zu sagen ""ohne koriander"". *fitzelrauspuhl*"
0.0,".USRTOK wollte erst nicht regieren, jetzt ist USRTOK „stolz darauf“, verantwortung zu übernehmen. das verstehe, wer will. USRTOK"
1.0,USRTOK merkels verhältnis zu linksradikalen! |lbr| arbeitgeber merkel finanziert den organisieren terror!!!
0.0,"diese ""retter"" bringen illegale einwanderer, die keine chance |lbr| auf ein bleiberecht in europa haben, in großer zahl nach italien. |lbr| das schadet"
1.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK das ist genauso ein spinner, wie der andere. gestern setzt sich heute fort - oh mein gott!"
1.0,USRTOK hast ja recht. erdogan und merkel gehen mir beide mit ihrer selbstherrlichkeit am arsch vorbei. egomanen sind beide
0.0,"USRTOK wo denn z.b.? wenn sie schon keine eigenen zahlen zu diesem thema liefern können, dann doch bestimmt quellen für diese behauptung?"
0.0,USRTOK einen eid verfolgt unsere kanzlerin ganz bestimmt...doch welchen?
0.0,USRTOK merkels sprecher stellt sich in die ecke und schämt sich .das wars dann wohl!
1.0,auf welchem niveau findet die kanzlerkandidatur statt? ein 2 x sitzen gebliebener |lbr| und schulabbrecher soll die spd zum sieg führen? niemals!
0.0,"tolle mitgliederversammlung gestern abend. u.a. haben wir beschlossen, dass hamburg pride e.v. sich um den europride 2020 bewirbt."
0.0,jamaika koalition klingt nicht nur lächerlich sondern sie ist es auch
1.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK der typ hat sich mit etlichen hier angelegt, hat inhaltlich nichts zu bieten - nur klugscheißern. eigenes hat er auch nicht zu bieten - dafür reicht sein intellekt nicht."
0.0,#globale #klimaerwärmung kann nicht verhindert werden. |lbr| #lokaler #giftausstoß aus kraftwerken und industrieanlagen stoppen
1.0,"schulz, die gerechte verteilung von flüchtlingen wird es nie geben. |lbr| sie wollen in die sozialsysteme von a und d. hör auf zu spinnen."
1.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK gott sind sie bescheuert, darf ich sie an meinen follower herrn dr.alessandro meluzzi weitergeben, er ist psychater und kriminalist und schreibt zum thema ur-logen und kann ihnen auch den nsu tatort analysieren."
1.0,USRTOK USRTOK USRTOK die ist ja auch als baby 5 mal vom wickeltisch gefallen.
0.0,USRTOK d.h. es ist aktueller den je
0.0,was haben wir getan dass wir von unseren politikern so verraten werden?
1.0,die französische nationalmannschaft besteht aus schwarzen und arabern und 1 ethnischen franzosen schlimmer als bei uns
1.0,"USRTOK der arme... trauma jeden tag, sehnsucht nach familiennachzug, kein eigenes haus...nachvollziehbar...!"
1.0,USRTOK stegner du alter nazi...du darfst doch nicht sprechen wenn der schulz es dir nicht erlaubt...
0.0,"#ouryjalloh hätte nicht in einer gewahrsamzelle sterben müssen, wenn er zuvor abgeschoben worden wäre, heißt es bei der afd-kundgebung. #de0701"
0.0,"dienstag feiert die welt luther. niemand weiß, das luther der größte feind des islam war. war er ein nazi.???"
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK bilderberger ist die arbeitsplattform der ur-logen compass star rose und pan europa, nachzulesen bei höchstgradfreimaurer gioele magaldi in ""massoni"" presse schweigt das buch tot."
0.0,USRTOK yep....ich laufe...nicht weg sondern hinterher..! |lbr| und jetzt heul lauter...aber in die andere richtung.
0.0,"USRTOK kirchenbeamter dröge 😂😂😂 ""de beamten un de schwien sünd den` buern sien ruin"" (mecklenburgischer spruch) 😜"
0.0,USRTOK von im erika kein wort dazu.
1.0,war doch klar das diese kriminelle volksverräterin da mitmischt!!! |lbr| merkel gehört sofort entmachtet und vor gericht gestellt!!!
0.0,USRTOK hatte noch bei keiner lesung und keinem vortrag ein problem.
1.0,USRTOK wer so redet gehört sich verdroschen
0.0,"USRTOK viele der sogenannten eliten werden bald in den knast gehen, #thestormishere"
0.0,USRTOK USRTOK nee vanja benutzt er/sie oder nix oder abwechselnd. aber niemals durchgehend sie.
1.0,USRTOK USRTOK USRTOK das sind keine franzosen sondern einwanderer aus einer kuh wird auch kein hund
0.0,"USRTOK sorry, habe ihre antwort gestern übersehen. bmf-zahlen finden sie in der datensammlung zur steuerpolitik. danach hatten im jahr 2016 die oberen 10% einkünfte von mehr als 81.313 €/jahr. da bleiben im monat auf alle fälle mehr als 3000 netto."
0.0,"#spdbt2017: manche führende USRTOK wissen nicht, was USRTOK sagen wird. hat sein manuskript nicht gezeigt. ungewöhnlich."
0.0,"USRTOK sprach nicht ein gewisser herr seehofer / #csu davon, dass man die #afd - wähler zurückholen möchte? macht sich ganz klasse, die potentiellen wähler vorher erst mal noch gründlich zu beschimpfen...sie haben wirklich alles verstanden! |lbr| USRTOK USRTOK USRTOK"
0.0,USRTOK der gesichtsausdruck spricht bände &gt; verachtung und er würde es immer wieder tun.
0.0,"macht euch alle mal keinen kopp ! der schuldige für dritten weltkrieg steht mit deutschland, im zuge der nato-osterweiterung schon fest!"
0.0,USRTOK USRTOK alles steht schon in den startlöchern ....der deutsche wird regelrecht entmannt und immer noch keine gegenwehr.
0.0,USRTOK USRTOK er geht von sich aus 😉
0.0,"was sie schon immer über achtwöchige sondierungsverhandlungen wissen wollten, aber nie zu fragen wagten ... |lbr| ... beantworte ich gleich bei USRTOK #jamaika #🇯🇲 USRTOK"
0.0,"USRTOK nur merkel weg reicht nicht - das übel kommt daher, wo merkel auch herkommt: merkel wurde groß gemacht durch stasi-schnur. der hat sie und göring-eckardt gefördert - linke ideologie."
0.0,"aha, afghanistan ist nicht sicher. deutschland, england und frankreich sind auch |lbr| nicht sicher. also schluss mit aktionismus."
0.0,"wie kommt es eigentlich, dass alle den mölzer einladen, aber so wenig über die vom staat verfolgten refugees berichtet wird..."
1.0,auf allen sendern wieder ein einseitiges und völlig verfälschtes geschichtsbild (bsp. ntv) &gt; zum kot*** 🤢
0.0,USRTOK USRTOK USRTOK USRTOK ein deutscher ist wer deutscher herkunft ist also deutsche eltern hat
0.0,"USRTOK es reicht jetzt mal: sehen sie sich an, wie wir den letzten monaten und jahren über diesen rechten antisemitismus berichtet haben (facebook und jfda.de). auch und gerade vor den wahlen. und überlegen sie sich dann, ob sie uns davor warnen müssen, den rechten hinterherzulaufen."
0.0,"ich bin ganz ehrlich, gegenw. überzeugt mich keine partei.es wird zu viel mit schlagworten an d. oberfläche gekratzt. es ist zu viel kaputt!"
